CustomerID,first_purchase,last_purchase,num_transactions,monetary_total,avg_order_value,num_invoices,recency_days,frequency,tenure_days,mean_days_between,purchases_30,purchases_90,purchases_180,churn,churn_proba
12588,2011-10-31 15:01:00,2011-10-31 15:01:00,10,214.89999999999998,21.49,1,39,1,1,1.0,0,10,10,0,0.00072217506
12589,2011-07-18 12:05:00,2011-11-11 10:19:00,35,646.68,18.47657142857143,2,29,2,115,57.5,25,25,35,0,0.00014220251
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,68,9864.26,145.06264705882353,2,211,2,1,0.5,0,0,0,1,0.9998073
12591,2011-01-26 14:35:00,2011-01-26 14:35:00,26,452.84999999999997,17.41730769230769,1,317,1,1,1.0,0,0,0,1,0.99983084
12592,2011-05-10 13:44:00,2011-09-08 15:04:00,18,437.6,24.311111111111114,2,92,2,121,60.5,0,0,9,0,0.00028235666
12593,2011-05-05 09:29:00,2011-08-23 12:43:00,21,418.09999999999997,19.909523809523808,3,109,3,110,36.666666666666664,0,0,10,0,0.00028763514
12594,2011-01-21 09:52:00,2011-11-02 12:20:00,118,3338.2200000000003,28.290000000000003,10,38,10,285,28.5,0,25,47,0,0.00015749647
12596,2011-04-11 13:22:00,2011-10-19 13:02:00,27,618.27,22.898888888888887,2,51,2,190,95.0,0,12,12,0,0.00022156422
12597,2011-03-16 14:00:00,2011-11-20 13:33:00,206,3811.22,18.50106796116505,4,19,4,248,62.0,12,128,128,0,0.00013233189
12598,2011-02-28 11:58:00,2011-11-30 12:18:00,132,3023.08,22.902121212121212,8,10,8,275,34.375,51,69,85,0,0.00015749647
12599,2011-02-08 13:28:00,2011-11-10 13:34:00,62,1032.58,16.654516129032256,7,29,7,275,39.285714285714285,14,14,33,0,0.00014613265
12600,2010-12-03 12:57:00,2011-11-11 10:29:00,64,2599.04,40.61,10,29,10,342,34.2,9,15,33,0,0.00015749647
12601,2011-01-11 10:38:00,2011-06-03 10:17:00,28,577.0600000000001,20.609285714285715,5,190,5,142,28.4,0,0,0,1,0.99940264
12602,2011-10-12 11:22:00,2011-10-12 11:22:00,12,153.12,12.76,1,59,1,1,1.0,0,12,12,0,0.0003161001
12603,2011-11-18 10:42:00,2011-11-18 10:42:00,2,739.1999999999999,369.59999999999997,1,22,1,1,1.0,2,2,2,0,0.000498533
12604,2011-03-23 12:06:00,2011-09-21 14:08:00,16,254.18,15.88625,2,79,2,182,91.0,0,6,6,0,0.00024035122
12607,2011-10-10 16:06:00,2011-10-10 16:06:00,101,1579.51,15.63871287128713,1,60,1,1,1.0,0,101,101,0,0.00018581621
12609,2011-01-25 15:13:00,2011-09-22 16:34:00,60,1126.85,18.78083333333333,3,78,3,240,80.0,0,17,17,0,0.00013233189
12610,2011-08-05 13:52:00,2011-11-17 09:34:00,106,2099.54,19.80698113207547,5,23,5,103,20.6,9,34,106,0,0.00013233189
12611,2011-10-18 13:12:00,2011-10-18 13:12:00,65,1193.32,18.35876923076923,1,52,1,1,1.0,0,65,65,0,0.0003434434
12612,2011-09-26 15:35:00,2011-09-26 15:35:00,19,704.0400000000001,37.054736842105264,1,74,1,1,1.0,0,19,19,0,0.000498533
12613,2011-03-22 15:42:00,2011-10-13 14:59:00,153,3344.38,21.858692810457516,5,57,5,204,40.8,0,79,79,0,0.00015749647
12614,2011-03-07 10:22:00,2011-03-07 10:22:00,20,315.6,15.780000000000001,1,278,1,1,1.0,0,0,0,1,0.9996909
12615,2011-06-24 13:35:00,2011-12-07 15:02:00,105,2291.19,21.820857142857143,4,2,4,166,41.5,20,74,105,0,0.00015749647
12616,2011-02-15 14:17:00,2011-09-05 15:17:00,32,713.3,22.290625,2,95,2,202,101.0,0,0,21,0,0.00016924381
12617,2011-11-10 14:39:00,2011-11-10 14:39:00,42,355.53,8.465,1,29,1,1,1.0,42,42,42,0,0.0009059108
12618,2011-11-18 11:10:00,2011-11-18 11:10:00,11,177.31,16.11909090909091,1,22,1,1,1.0,11,11,11,0,0.00031373368
12619,2011-03-31 13:10:00,2011-11-23 14:52:00,90,3641.24,40.45822222222222,9,16,9,237,26.333333333333332,17,51,78,0,0.00015749647
12620,2011-05-19 12:10:00,2011-11-25 10:20:00,92,1339.41,14.558804347826088,3,15,3,189,63.0,35,59,59,0,0.0001960826
12621,2010-12-09 10:16:00,2011-12-08 11:25:00,467,13689.67,29.31406852248394,20,2,20,364,18.2,74,121,242,0,0.00015749647
12622,2011-04-21 16:39:00,2011-04-21 16:39:00,11,180.1,16.37272727272727,1,232,1,1,1.0,0,0,0,1,0.9996668
12623,2011-03-08 13:50:00,2011-03-08 13:50:00,18,305.1,16.950000000000003,1,276,1,1,1.0,0,0,0,1,0.99982315
12624,2011-06-15 12:34:00,2011-08-25 15:04:00,38,641.13,16.87184210526316,2,106,2,71,35.5,0,0,38,0,0.00020060383
12625,2011-01-24 13:27:00,2011-05-12 09:54:00,86,2683.82,31.207209302325584,2,212,2,107,53.5,0,0,0,1,0.99909043
12626,2011-01-17 11:01:00,2011-11-16 16:06:00,294,6620.48,22.51863945578231,9,23,9,303,33.666666666666664,13,88,235,0,0.00015749647
12627,2011-07-22 13:59:00,2011-11-29 12:07:00,230,4478.53,19.47186956521739,7,11,7,129,18.428571428571427,29,89,230,0,0.00013233189
12628,2011-10-06 09:28:00,2011-12-05 13:15:00,41,786.46,19.181951219512197,3,4,3,60,20.0,13,41,41,0,0.00027098224
12630,2011-10-27 10:41:00,2011-11-30 10:48:00,64,1270.88,19.8575,2,10,2,34,17.0,29,64,64,0,0.00022198733
12631,2011-10-13 13:53:00,2011-10-13 13:53:00,31,640.5,20.661290322580644,1,57,1,1,1.0,0,31,31,0,0.0004189003
12633,2011-02-25 08:44:00,2011-10-12 11:40:00,101,2163.98,21.425544554455445,4,59,4,229,57.25,0,15,29,0,0.0001384488
12635,2011-07-08 08:43:00,2011-09-11 11:04:00,101,1689.18,16.724554455445546,2,90,2,65,32.5,0,0,101,0,0.00018711857
12637,2011-01-20 10:47:00,2011-10-03 13:46:00,390,6021.9,15.440769230769229,8,67,8,256,32.0,0,77,243,0,0.000126539
12638,2011-11-06 13:11:00,2011-11-06 13:11:00,39,671.69,17.222820512820515,1,33,1,1,1.0,0,39,39,0,0.0004189003
12639,2011-04-15 12:48:00,2011-04-15 12:48:00,22,486.1,22.095454545454547,1,239,1,1,1.0,0,0,0,1,0.99984825
12640,2011-09-19 12:01:00,2011-11-16 11:52:00,53,1174.58,22.16188679245283,3,24,3,57,19.0,11,53,53,0,0.00027569308
12641,2011-08-16 13:26:00,2011-08-16 13:26:00,10,185.9,18.59,1,115,1,1,1.0,0,0,10,0,0.00039632822
12642,2011-08-24 09:23:00,2011-11-14 15:03:00,47,1013.26,21.558723404255318,3,25,3,82,27.333333333333332,12,23,47,0,0.00025125052
12643,2011-01-11 11:48:00,2011-08-03 12:56:00,24,3344.64,139.35999999999999,6,128,6,204,34.0,0,0,10,0,0.00015749647
12644,2011-08-02 10:33:00,2011-08-02 10:33:00,31,477.91,15.416451612903227,1,130,1,1,1.0,0,0,31,0,0.00040386117
12645,2011-01-27 13:08:00,2011-11-06 12:38:00,73,1775.18,24.31753424657534,4,34,4,282,70.5,0,14,37,0,0.00015749647
12646,2011-10-21 12:52:00,2011-12-05 10:14:00,45,1346.97,29.932666666666666,2,5,2,44,22.0,21,45,45,0,0.00026419703
12647,2010-12-05 14:02:00,2011-11-17 12:56:00,121,3722.82,30.76710743801653,12,22,12,346,28.833333333333332,7,29,49,0,0.00015749647
12648,2011-07-08 11:55:00,2011-07-08 11:55:00,21,318.05,15.145238095238096,1,155,1,1,1.0,0,0,21,0,0.00040833987
12649,2011-05-11 14:37:00,2011-08-24 14:41:00,31,623.51,20.113225806451613,3,107,3,105,35.0,0,0,14,0,0.00021131399
12650,2011-12-06 16:34:00,2011-12-06 16:34:00,20,314.44,15.722,1,3,1,1,1.0,20,20,20,0,0.00040833987
12651,2011-01-09 12:46:00,2011-01-09 12:46:00,9,114.0,12.666666666666666,1,335,1,1,1.0,0,0,0,1,0.9996006
12652,2011-01-12 15:00:00,2011-01-12 15:00:00,48,919.98,19.16625,1,331,1,1,1.0,0,0,0,1,0.99969864
12653,2011-02-16 10:53:00,2011-07-14 10:41:00,43,2209.85,51.391860465116274,2,149,2,147,73.5,0,0,27,0,0.00013875145
12654,2011-02-17 13:16:00,2011-11-29 10:10:00,38,601.98,15.841578947368422,5,11,5,284,56.8,5,16,16,0,0.00020206432
12656,2011-04-20 09:20:00,2011-11-22 13:42:00,126,4051.17,32.152142857142856,5,17,5,216,43.2,28,57,94,0,0.00015749647
12657,2011-09-22 11:40:00,2011-11-28 15:47:00,47,1643.18,34.961276595744685,4,11,4,67,16.75,18,47,47,0,0.0002644077
12658,2011-11-21 10:22:00,2011-11-21 10:22:00,36,686.05,19.056944444444444,1,19,1,1,1.0,36,36,36,0,0.0004189003
12659,2011-11-10 11:53:00,2011-11-10 11:53:00,5,91.68,18.336000000000002,1,30,1,1,1.0,0,5,5,0,0.00035400022
12660,2011-11-28 13:26:00,2011-11-28 13:26:00,13,245.1,18.853846153846153,1,11,1,1,1.0,13,13,13,0,0.0006489946
12662,2010-12-01 13:04:00,2011-12-09 11:59:00,230,3849.78,16.73817391304348,11,1,11,372,33.81818181818182,42,73,122,0,0.00013233189
12664,2011-01-21 11:42:00,2011-12-01 17:07:00,37,4881.88,131.94270270270272,9,8,9,314,34.888888888888886,6,19,28,0,0.00015749647
12665,2011-01-19 08:34:00,2011-01-19 08:34:00,3,63.0,21.0,1,325,1,1,1.0,0,0,0,1,0.9996433
12667,2011-10-12 17:00:00,2011-10-12 17:00:00,33,620.13,18.791818181818183,1,58,1,1,1.0,0,33,33,0,0.00054835767
12668,2010-12-19 12:46:00,2011-11-28 10:56:00,161,3807.15,23.64689440993789,4,12,4,343,85.75,38,38,38,0,0.00015749647
12669,2011-03-28 10:15:00,2011-07-12 09:54:00,101,2744.0299999999997,27.168613861386135,3,151,3,105,35.0,0,0,31,0,0.00015749647
12670,2011-04-21 10:16:00,2011-11-29 15:23:00,92,2996.05,32.56576086956522,5,10,5,222,44.4,34,34,57,0,0.00015749647
12672,2011-01-14 09:20:00,2011-01-14 09:20:00,10,225.89999999999998,22.589999999999996,1,330,1,1,1.0,0,0,0,1,0.99982554
12673,2011-01-17 11:46:00,2011-12-04 13:55:00,42,610.52,14.536190476190475,2,5,2,321,160.5,19,19,19,0,0.0002624189
12674,2011-05-16 09:10:00,2011-11-01 12:12:00,83,1970.6,23.742168674698792,4,39,4,169,42.25,0,24,66,0,0.00015749647
12676,2011-02-01 15:41:00,2011-11-15 12:25:00,45,1331.39,29.586444444444446,6,25,6,286,47.666666666666664,8,15,21,0,0.00015749647
12678,2010-12-21 11:00:00,2011-10-28 13:04:00,165,17628.46,106.83915151515151,12,42,12,311,25.916666666666668,0,72,93,0,0.00015749647
12679,2011-03-01 12:26:00,2011-10-12 12:30:00,48,1113.02,23.187916666666666,4,59,4,225,56.25,0,4,4,0,0.00015749647
12680,2011-08-18 15:44:00,2011-12-09 12:50:00,52,862.81,16.592499999999998,4,1,4,112,28.0,15,25,52,0,0.0001614137
12681,2010-12-07 10:08:00,2011-11-25 11:33:00,638,13787.54,21.610564263322885,22,15,22,353,16.045454545454547,63,164,227,0,0.00015749647
12682,2010-12-03 13:59:00,2011-12-06 10:00:00,525,12288.22,23.406133333333333,31,4,31,367,11.838709677419354,64,170,291,0,0.00015749647
12683,2010-12-09 10:37:00,2011-12-05 16:31:00,344,8476.57,24.641191860465117,15,4,15,361,24.066666666666666,35,74,145,0,0.00015749647
12684,2011-05-10 12:55:00,2011-12-02 09:53:00,105,2283.63,21.748857142857144,7,8,7,205,29.285714285714285,36,47,61,0,0.00015749647
12685,2011-09-07 10:28:00,2011-11-11 13:46:00,157,2863.08,18.236178343949042,6,28,6,65,10.833333333333334,22,67,157,0,0.00022216434
12686,2010-12-03 09:51:00,2010-12-03 09:51:00,7,89.14,12.734285714285715,1,372,1,1,1.0,0,0,0,1,0.9995382
12688,2011-08-18 08:49:00,2011-08-18 08:49:00,171,4873.8099999999995,28.501812865497072,1,114,1,1,1.0,0,0,171,0,0.0004087377
12689,2011-08-04 10:04:00,2011-11-14 08:31:00,72,1247.61,17.327916666666667,2,26,2,101,50.5,38,38,72,0,0.00011658158
12690,2011-05-18 09:09:00,2011-05-18 09:09:00,16,389.01,24.313125,1,206,1,1,1.0,0,0,0,1,0.99984825
12691,2010-12-17 14:46:00,2011-11-11 16:49:00,32,1035.8,32.36875,6,28,6,329,54.833333333333336,2,11,17,0,0.00017392117
12693,2011-01-24 12:58:00,2011-08-04 17:51:00,39,855.91,21.946410256410257,4,127,4,192,48.0,0,0,7,0,0.0001921075
12694,2011-06-09 17:48:00,2011-09-30 13:06:00,37,869.67,23.504594594594593,2,70,2,112,56.0,0,17,17,0,0.00016924381
12695,2011-05-13 13:15:00,2011-12-02 13:22:00,27,582.1,21.55925925925926,4,7,4,203,50.75,3,8,21,0,0.00023515309
12697,2011-06-23 15:44:00,2011-11-11 08:47:00,41,957.59,23.355853658536585,3,29,3,140,46.666666666666664,12,12,41,0,0.0001921075
12700,2011-05-08 16:10:00,2011-12-02 10:47:00,268,4939.99,18.432798507462685,4,8,4,207,51.75,57,146,206,0,0.00013233189
12701,2011-04-11 13:02:00,2011-09-21 10:47:00,53,797.71,15.051132075471699,2,80,2,162,81.0,0,32,32,0,0.00013597759
12702,2011-11-20 10:36:00,2011-11-20 10:36:00,12,219.0,18.25,1,20,1,1,1.0,12,12,12,0,0.0006489946
12703,2011-09-29 17:52:00,2011-09-29 17:52:00,21,283.55,13.502380952380953,1,71,1,1,1.0,0,21,21,0,0.00053139974
12704,2011-06-23 10:20:00,2011-12-02 13:15:00,88,2340.84,26.600454545454546,8,7,8,162,20.25,13,38,88,0,0.00015749647
12705,2010-12-17 15:58:00,2011-11-24 13:17:00,334,6868.29,20.56374251497006,9,15,9,341,37.888888888888886,48,128,188,0,0.00013233189
12707,2011-02-21 08:38:00,2011-02-21 08:38:00,33,603.42,18.285454545454545,1,292,1,1,1.0,0,0,0,1,0.99976975
12708,2010-12-06 10:43:00,2011-11-10 09:52:00,157,2712.91,17.27968152866242,10,30,10,338,33.8,0,38,59,0,0.00013233189
12709,2010-12-08 09:49:00,2011-11-24 15:38:00,208,9736.52,46.81019230769231,15,15,15,351,23.4,18,68,109,0,0.00015749647
12710,2011-05-22 14:05:00,2011-09-04 12:00:00,77,1149.02,14.922337662337663,3,97,3,104,34.666666666666664,0,0,33,0,0.000126539
12712,2010-12-03 14:30:00,2011-11-11 08:19:00,133,4396.13,33.053609022556394,13,29,13,342,26.307692307692307,9,19,42,0,0.00015749647
12713,2011-12-09 12:16:00,2011-12-09 12:16:00,38,848.55,22.330263157894734,1,1,1,1,1.0,38,38,38,0,0.000498533
12714,2011-02-18 10:53:00,2011-11-30 15:43:00,259,4708.86,18.18092664092664,5,9,5,285,57.0,68,68,137,0,0.00013233189
12715,2011-08-25 15:22:00,2011-08-25 15:22:00,21,353.86,16.85047619047619,1,106,1,1,1.0,0,0,21,0,0.0007545926
12716,2011-07-29 13:28:00,2011-12-06 08:55:00,69,1053.49,15.267971014492753,2,4,2,129,64.5,24,24,69,0,0.00012310428
12717,2011-04-08 10:32:00,2011-07-11 14:47:00,55,1030.98,18.74509090909091,2,151,2,94,47.0,0,0,24,0,0.00012873996
12718,2011-09-29 16:38:00,2011-09-29 16:38:00,19,238.25,12.539473684210526,1,71,1,1,1.0,0,19,19,0,0.00038831998
12719,2011-10-05 14:50:00,2011-12-04 13:45:00,39,644.95,16.53717948717949,2,5,2,59,29.5,21,39,39,0,0.00023797971
12720,2010-12-05 15:21:00,2011-12-07 08:03:00,354,5781.73,16.332570621468925,25,3,25,366,14.64,66,116,199,0,0.00013233189
12721,2010-12-20 11:38:00,2011-11-08 12:13:00,161,2656.13,16.497701863354038,6,32,6,323,53.833333333333336,0,59,59,0,0.00013233189
12722,2011-07-12 11:55:00,2011-09-15 14:50:00,53,997.63,18.82320754716981,4,85,4,65,16.25,0,3,53,0,0.00027098224
12723,2011-10-05 15:52:00,2011-12-06 10:19:00,69,725.07,10.508260869565218,5,4,5,61,12.2,33,69,69,0,0.00033542543
12724,2011-01-11 15:00:00,2011-12-04 16:02:00,53,1031.41,19.460566037735852,4,5,4,327,81.75,8,35,42,0,0.00014613265
12725,2010-12-03 15:45:00,2010-12-03 15:45:00,24,427.8,17.825,1,371,1,1,1.0,0,0,0,1,0.99983084
12726,2010-12-17 12:56:00,2011-11-11 13:35:00,124,2609.1,21.041129032258063,7,28,7,329,47.0,36,57,57,0,0.00013233189
12727,2011-01-23 15:17:00,2011-11-29 11:46:00,139,3980.7,28.638129496402875,7,11,7,309,44.142857142857146,23,23,30,0,0.00015749647
12728,2011-01-11 13:31:00,2011-09-29 15:31:00,46,836.33,18.18108695652174,4,71,4,261,65.25,0,13,13,0,0.0001614137
12729,2011-08-18 11:40:00,2011-08-18 11:40:00,26,453.01,17.423461538461538,1,114,1,1,1.0,0,0,26,0,0.0007463191
12731,2010-12-10 10:56:00,2011-11-16 11:59:00,274,18895.91,68.96317518248175,12,24,12,341,28.416666666666668,22,95,149,0,0.00015749647
12732,2011-06-13 11:33:00,2011-06-13 11:33:00,12,236.26000000000002,19.688333333333336,1,180,1,1,1.0,0,0,0,1,0.5353496
12733,2011-04-19 16:19:00,2011-04-19 16:19:00,22,383.95,17.452272727272728,1,234,1,1,1.0,0,0,0,1,0.99983084
12734,2010-12-22 12:47:00,2010-12-22 12:47:00,4,110.39999999999999,27.599999999999998,1,353,1,1,1.0,0,0,0,1,0.99968827
12735,2011-01-06 14:26:00,2011-01-28 13:37:00,43,779.5699999999999,18.12953488372093,2,315,2,21,10.5,0,0,0,1,0.9995338
12736,2011-01-11 07:57:00,2011-01-11 07:57:00,4,234.0,58.5,1,333,1,1,1.0,0,0,0,1,0.99982554
12738,2010-12-02 18:27:00,2010-12-02 18:27:00,11,155.35,14.122727272727273,1,372,1,1,1.0,0,0,0,1,0.9996006
12739,2011-09-01 17:45:00,2011-09-22 13:00:00,38,1013.04,26.658947368421053,2,78,2,20,10.0,0,1,38,0,0.00031952542
12740,2011-10-07 10:44:00,2011-10-07 10:44:00,27,427.6,15.837037037037037,1,64,1,1,1.0,0,27,27,0,0.00040386117
12743,2011-07-28 16:06:00,2011-07-28 16:21:00,134,546.43,4.077835820895522,2,134,2,1,0.5,0,0,134,0,0.0007429021
12744,2011-01-25 13:26:00,2011-10-19 11:18:00,222,21279.29,95.85265765765766,7,52,7,266,38.0,0,34,109,0,0.00015749647
12747,2010-12-05 15:38:00,2011-12-07 14:34:00,103,4196.01,40.737961165048546,11,2,11,366,33.27272727272727,18,33,48,0,0.00015749647
12748,2010-12-01 12:48:00,2011-12-09 12:20:00,4595,33719.73,7.338352557127313,209,1,209,372,1.7799043062200957,1651,2555,3175,0,0.00025934164
12749,2011-05-10 15:25:00,2011-12-06 09:56:00,199,4090.88,20.55718592964824,5,4,5,209,41.8,71,71,156,0,0.00013233189
12750,2011-08-03 09:13:00,2011-08-03 09:13:00,15,275.88,18.392,1,129,1,1,1.0,0,0,15,0,0.00066623994
12752,2011-09-19 13:32:00,2011-09-19 13:32:00,53,4366.78,82.3920754716981,1,81,1,1,1.0,0,53,53,0,0.0004087377
12753,2010-12-12 11:44:00,2011-11-17 10:52:00,197,21429.39,108.77862944162436,6,23,6,339,56.5,31,31,68,0,0.00015749647
12754,2011-02-04 10:31:00,2011-04-18 09:00:00,63,3010.74,47.78952380952381,3,236,3,72,24.0,0,0,0,1,0.9994318
12755,2010-12-09 10:44:00,2011-03-04 12:42:00,4,3811.95,952.9875,2,281,2,85,42.5,0,0,0,1,0.9991627
12756,2011-09-14 09:31:00,2011-09-14 09:31:00,4,112.07999999999998,28.019999999999996,1,87,1,1,1.0,0,4,4,0,0.00039546716
12757,2011-05-12 19:01:00,2011-11-24 12:30:00,371,7857.1,21.178167115902966,13,16,13,195,15.0,24,249,277,0,0.00013233189
12758,2011-03-08 12:05:00,2011-08-15 10:22:00,97,2791.59,28.779278350515465,2,117,2,159,79.5,0,0,41,0,0.00013875145
12759,2011-03-09 08:09:00,2011-10-18 14:49:00,95,1531.44,16.12042105263158,3,52,3,223,74.33333333333333,0,29,68,0,0.000126539
12762,2011-11-14 14:23:00,2011-12-02 10:23:00,69,1898.52,27.51478260869565,2,8,2,17,8.5,69,69,69,0,0.00026419703
12763,2010-12-05 15:46:00,2011-07-24 14:12:00,18,494.08,27.448888888888888,2,138,2,230,115.0,0,0,2,0,0.0002389339
12764,2011-01-27 10:19:00,2011-01-27 10:19:00,45,1693.88,37.64177777777778,1,317,1,1,1.0,0,0,0,1,0.9996911
12766,2010-12-08 13:53:00,2011-12-06 08:46:00,310,6989.63,22.547193548387096,7,4,7,362,51.714285714285715,22,83,123,0,0.00015749647
12769,2011-04-15 10:25:00,2011-04-15 10:25:00,32,1143.6,35.7375,1,239,1,1,1.0,0,0,0,1,0.9996911
12770,2011-05-13 09:33:00,2011-05-13 09:33:00,12,1351.45,112.62083333333334,1,211,1,1,1.0,0,0,0,1,0.9996911
12772,2011-10-11 09:19:00,2011-10-11 09:19:00,55,892.47,16.226727272727274,1,60,1,1,1.0,0,55,55,0,0.00040048623
12775,2011-02-01 13:45:00,2011-11-22 16:33:00,66,1386.04,21.00060606060606,5,17,5,294,58.8,14,14,14,0,0.00013233189
12778,2011-01-31 14:35:00,2011-11-20 11:30:00,50,822.23,16.4446,6,20,6,292,48.666666666666664,8,19,19,0,0.0001614137
12779,2010-12-03 13:40:00,2011-11-02 11:43:00,149,3981.36,26.72053691275168,8,38,8,333,41.625,0,45,45,0,0.00015749647
12781,2011-02-28 08:43:00,2011-10-07 10:37:00,25,826.74,33.0696,2,64,2,221,110.5,0,10,10,0,0.00016924381
12782,2010-12-17 11:30:00,2011-12-05 09:16:00,103,2330.92,22.630291262135923,5,5,5,352,70.4,14,14,35,0,0.00015749647
12783,2011-09-25 15:35:00,2011-12-07 15:56:00,84,2225.91,26.49892857142857,6,2,6,73,12.166666666666666,17,84,84,0,0.0002221777
12784,2011-11-24 12:53:00,2011-11-30 15:38:00,59,574.42,9.73593220338983,2,9,2,6,3.0,59,59,59,0,0.0007234583
12785,2010-12-10 13:48:00,2010-12-10 13:48:00,14,311.95,22.282142857142855,1,364,1,1,1.0,0,0,0,1,0.9998499
12787,2011-05-31 09:36:00,2011-11-30 08:44:00,20,463.66,23.183,3,10,3,182,60.666666666666664,4,4,12,0,0.0003204962
12789,2011-10-05 13:34:00,2011-10-05 13:34:00,4,91.85,22.9625,1,65,1,1,1.0,0,4,4,0,0.00040500448
12790,2011-05-31 14:14:00,2011-05-31 14:14:00,21,324.92,15.472380952380954,1,192,1,1,1.0,0,0,0,1,0.9996909
12791,2010-12-01 11:27:00,2010-12-01 11:27:00,2,192.60000000000002,96.30000000000001,1,374,1,1,1.0,0,0,0,1,0.9997141
12792,2011-03-28 11:36:00,2011-03-28 11:36:00,25,400.53999999999996,16.0216,1,257,1,1,1.0,0,0,0,1,0.9997863
12793,2010-12-03 15:14:00,2011-01-09 12:12:00,24,545.48,22.728333333333335,2,335,2,36,18.0,0,0,0,1,0.9997008
12794,2011-09-02 12:01:00,2011-10-17 14:54:00,45,860.41,19.12022222222222,2,53,2,45,22.5,0,25,45,0,0.00027076658
12795,2011-11-21 10:27:00,2011-11-21 10:27:00,14,430.48,30.74857142857143,1,19,1,1,1.0,14,14,14,0,0.00083154003
12797,2010-12-09 10:55:00,2010-12-09 10:55:00,13,254.03,19.540769230769232,1,366,1,1,1.0,0,0,0,1,0.9998055
12798,2011-06-22 10:11:00,2011-11-29 15:52:00,8,6977.04,872.13,3,10,3,160,53.333333333333336,1,2,8,0,0.00015749647
12802,2011-06-06 09:36:00,2011-06-06 09:36:00,25,427.58,17.1032,1,187,1,1,1.0,0,0,0,1,0.99983084
12808,2010-12-06 10:27:00,2011-11-03 10:05:00,28,483.65000000000003,17.273214285714285,3,37,3,331,110.33333333333333,0,12,12,0,0.00028763514
12809,2011-06-15 10:51:00,2011-06-15 10:51:00,25,489.31,19.572400000000002,1,178,1,1,1.0,0,0,25,0,0.0007463191
12811,2011-02-28 15:39:00,2011-03-24 09:42:00,31,514.85,16.608064516129033,3,261,3,23,7.666666666666667,0,0,0,1,0.9996836
12812,2011-10-26 09:54:00,2011-10-26 09:54:00,15,229.64000000000001,15.309333333333335,1,45,1,1,1.0,0,15,15,0,0.00035117954
12814,2011-08-30 12:11:00,2011-08-30 12:11:00,2,125.92,62.96,1,102,1,1,1.0,0,0,2,0,0.00044160197
12815,2011-05-25 13:34:00,2011-07-15 10:21:00,47,1063.46,22.6268085106383,2,148,2,50,25.0,0,0,16,0,0.00029174588
12816,2011-06-16 13:24:00,2011-09-05 12:41:00,29,572.2,19.731034482758623,2,96,2,80,40.0,0,0,29,0,0.00026261614
12817,2011-03-03 16:28:00,2011-03-03 16:28:00,4,166.04,41.51,1,281,1,1,1.0,0,0,0,1,0.9997141
12818,2011-03-23 12:06:00,2011-03-23 12:06:00,14,1542.08,110.14857142857143,1,262,1,1,1.0,0,0,0,1,0.9996911
12820,2011-01-17 12:34:00,2011-12-06 15:12:00,59,942.34,15.97186440677966,4,3,4,323,80.75,12,48,48,0,0.00015434793
12821,2011-05-09 15:51:00,2011-05-09 15:51:00,6,92.72,15.453333333333333,1,214,1,1,1.0,0,0,0,1,0.99934095
12822,2011-09-13 13:46:00,2011-09-30 10:04:00,46,948.88,20.62782608695652,2,71,2,16,8.0,0,46,46,0,0.00027076658
12823,2011-02-16 12:15:00,2011-09-26 07:35:00,5,1759.5,351.9,5,75,5,221,44.2,0,1,2,0,0.00015749647
12824,2011-10-11 12:49:00,2011-10-11 12:49:00,25,397.12,15.8848,1,60,1,1,1.0,0,25,25,0,0.00059082615
12826,2010-12-09 15:21:00,2011-12-07 10:25:00,91,1474.72,16.205714285714286,7,3,7,362,51.714285714285715,22,35,42,0,0.000126539
12827,2011-10-26 15:44:00,2011-12-04 12:17:00,25,430.15000000000003,17.206000000000003,3,6,3,38,12.666666666666666,5,25,25,0,0.0005476103
12828,2011-08-01 16:16:00,2011-12-07 08:45:00,56,1018.71,18.19125,6,3,6,127,21.166666666666668,18,31,56,0,0.00016004998
12829,2010-12-14 14:54:00,2011-01-07 11:13:00,11,293.0,26.636363636363637,2,337,2,23,11.5,0,0,0,1,0.9997694
12830,2011-06-21 10:53:00,2011-11-02 11:54:00,38,6814.64,179.33263157894737,6,38,6,134,22.333333333333332,0,2,38,0,0.00015749647
12831,2011-03-22 13:02:00,2011-03-22 13:02:00,9,215.05,23.894444444444446,1,262,1,1,1.0,0,0,0,1,0.99982554
12832,2011-09-02 13:48:00,2011-11-07 13:30:00,27,383.03,14.186296296296295,2,32,2,65,32.5,0,9,27,0,0.00042901252
12833,2011-07-17 13:46:00,2011-07-17 13:46:00,24,417.38,17.390833333333333,1,145,1,1,1.0,0,0,24,0,0.0007463191
12834,2011-03-02 09:49:00,2011-03-02 09:49:00,18,312.38,17.354444444444443,1,283,1,1,1.0,0,0,0,1,0.99983275
12836,2011-02-01 11:19:00,2011-10-11 15:10:00,175,2612.86,14.930628571428572,4,59,4,252,63.0,0,50,74,0,0.000126539
12837,2011-06-19 16:07:00,2011-06-19 16:07:00,12,134.1,11.174999999999999,1,173,1,1,1.0,0,0,12,0,0.00047583797
12838,2010-12-01 11:57:00,2011-11-06 12:20:00,123,683.13,5.55390243902439,2,34,2,340,170.0,0,64,64,0,0.00022303028
