CustomerID,Recency,TenureDays,Frequency,Monetary,Cluster,SegmentName
16188,45,198,4,981.86,2,Loyal
16189,16,69,2,215.48,0,At-Risk
16190,40,1,1,215.08,3,New
16191,3,357,13,5180.52,1,VIP
16193,237,1,1,314.45,3,New
16198,75,1,1,400.68100000000004,3,New
16200,4,159,2,1080.6200000000001,0,At-Risk
16201,3,106,4,1863.47,1,VIP
16202,361,1,1,365.27,3,New
16203,59,313,4,592.9,2,Loyal
16204,23,1,1,405.71,0,At-Risk
16205,31,148,4,761.38,2,Loyal
16206,55,272,4,537.0600000000001,2,Loyal
16207,25,1,1,394.38,0,At-Risk
16208,45,244,2,664.26,0,At-Risk
16209,89,157,5,2262.62,2,Loyal
16210,2,372,18,21086.3,1,VIP
16211,89,1,1,547.02,3,New
16212,19,264,2,690.34,0,At-Risk
16213,79,1,1,159.0,3,New
16214,171,98,3,1062.75,2,Loyal
16215,81,1,1,242.35,3,New
16216,267,1,1,914.9300000000001,3,New
16217,235,46,2,304.25,3,New
16218,30,343,7,3084.68,2,Loyal
16221,37,330,3,864.86,2,Loyal
16222,318,1,1,846.72,3,New
16224,57,192,4,1295.3,2,Loyal
16225,45,232,5,1096.32,2,Loyal
16226,203,32,3,255.12,3,New
16227,225,1,1,314.22,3,New
16229,87,125,2,1010.6,2,Loyal
16230,190,30,2,542.03,3,New
16232,44,171,4,990.88,2,Loyal
16233,71,295,3,536.6800000000001,2,Loyal
16235,41,291,5,867.31,2,Loyal
16236,78,1,1,432.2,3,New
16239,57,132,2,414.2,3,New
16240,24,53,2,3718.8,2,Loyal
16241,10,360,13,2607.87,1,VIP
16242,8,268,7,3603.21,1,VIP
16243,34,21,2,409.1,0,At-Risk
16244,212,160,2,1522.75,2,Loyal
16245,24,233,3,1413.66,2,Loyal
16247,170,1,1,114.56,3,New
16248,62,1,1,152.94,3,New
16249,53,186,5,1800.07,2,Loyal
16250,261,112,2,389.44,3,New
16253,67,188,2,3683.86,2,Loyal
16255,17,348,8,2619.91,1,VIP
16256,267,1,1,752.4300000000001,3,New
16257,177,1,1,46.95,3,New
16258,45,173,5,5203.51,2,Loyal
16260,51,1,1,1035.45,0,At-Risk
16261,17,228,4,746.83,0,At-Risk
16265,9,355,9,5447.0,1,VIP
16266,74,132,7,861.89,2,Loyal
16268,71,1,2,667.65,2,Loyal
16270,353,1,1,1141.24,3,New
16271,3,355,5,1429.24,1,VIP
16272,117,1,1,411.7,3,New
16274,373,1,1,357.95,3,New
16275,197,1,1,559.87,3,New
16276,177,1,1,810.6000000000001,3,New
16278,100,1,1,566.38,3,New
16279,21,155,3,1509.58,2,Loyal
16281,72,1,1,2062.06,2,Loyal
16282,340,1,1,168.3,3,New
16283,6,202,5,1570.81,1,VIP
16284,31,19,2,823.97,0,At-Risk
16287,170,1,1,142.5,3,New
16292,122,1,1,302.25,3,New
16293,22,345,10,2248.9900000000002,1,VIP
16295,10,54,4,1328.55,0,At-Risk
16297,269,1,1,301.9,3,New
16298,23,164,3,598.2,0,At-Risk
16302,127,1,1,233.22,3,New
16303,26,307,3,5360.63,2,Loyal
16305,139,1,1,361.21999999999997,3,New
16306,214,153,6,632.27,2,Loyal
16308,38,223,4,2560.0,2,Loyal
16309,106,134,2,706.57,3,New
16311,18,31,2,616.26,0,At-Risk
16313,3,46,2,274.15000000000003,0,At-Risk
16315,331,1,1,226.37,3,New
16316,64,293,8,2938.91,2,Loyal
16317,120,177,3,1341.65,2,Loyal
16318,35,1,1,328.15,0,At-Risk
16319,218,1,1,404.40000000000003,3,New
16320,172,40,2,1038.46,2,Loyal
16321,72,251,5,373.65000000000003,2,Loyal
16322,1,35,2,326.75,0,At-Risk
16323,196,1,1,207.50000000000003,3,New
16324,128,48,3,428.68,3,New
16325,47,198,3,594.24,2,Loyal
16326,6,328,14,3110.96,1,VIP
16327,14,355,6,3844.22,1,VIP
16330,18,94,3,251.91,0,At-Risk
16332,28,277,7,1593.2,2,Loyal
16333,8,302,22,26626.8,1,VIP
16337,37,1,1,151.05,3,New
16338,157,1,1,214.79999999999998,3,New
16339,284,1,1,109.95,3,New
16340,107,1,1,549.07,3,New
16341,25,176,4,1971.87,2,Loyal
16342,75,104,4,322.41,2,Loyal
16343,16,1,2,370.47999999999996,0,At-Risk
16344,158,1,1,101.10000000000001,3,New
16345,44,1,1,575.41,0,At-Risk
16347,11,25,2,887.65,0,At-Risk
16348,32,207,7,1469.45,2,Loyal
16349,291,1,1,53.5,3,New
16350,21,312,4,1116.47,2,Loyal
16351,333,1,1,153.9,3,New
16352,18,20,2,494.44,0,At-Risk
16353,4,366,23,6675.71,1,VIP
16354,63,9,2,395.8,3,New
16356,198,79,3,211.77,3,New
16357,33,180,3,658.88,2,Loyal
16358,1,183,4,2027.5,1,VIP
16359,7,324,9,1750.92,1,VIP
16360,5,83,6,3512.53,1,VIP
16361,10,61,4,896.66,0,At-Risk
16362,32,58,5,734.77,2,Loyal
16363,53,1,1,109.36000000000001,3,New
16364,12,125,2,707.04,0,At-Risk
16365,18,349,9,1540.42,1,VIP
16366,19,1,1,327.3,0,At-Risk
16367,37,325,2,804.49,0,At-Risk
16368,2,25,2,497.43,0,At-Risk
16369,18,178,3,1553.66,2,Loyal
16370,82,142,4,1320.56,2,Loyal
16372,33,1,2,367.93,0,At-Risk
16374,66,196,2,473.03000000000003,3,New
16376,9,8,2,987.01,0,At-Risk
16377,267,1,1,676.2,3,New
16378,247,63,3,362.95,3,New
16379,4,74,4,2157.4,1,VIP
16380,61,1,1,1780.59,2,Loyal
16383,75,193,2,668.36,2,Loyal
16384,90,174,2,584.5,3,New
16385,60,306,3,555.89,2,Loyal
16386,29,225,2,317.2,0,At-Risk
16387,323,1,1,94.36,3,New
16389,53,229,4,1382.07,2,Loyal
16392,270,1,1,221.19,3,New
16393,2,366,13,3046.21,1,VIP
16394,57,232,5,1555.34,2,Loyal
16395,61,270,5,1486.9,2,Loyal
16398,154,99,2,1705.8,2,Loyal
16399,19,216,2,408.57,0,At-Risk
16400,95,1,1,303.93,3,New
16401,1,326,12,4098.32,1,VIP
16402,265,104,2,299.6,3,New
16403,312,1,1,177.5,3,New
16404,70,1,1,443.05,3,New
16405,302,7,2,167.25,3,New
16406,19,1,1,163.07,0,At-Risk
16407,13,299,10,2126.93,1,VIP
16409,36,281,5,2028.88,2,Loyal
16411,19,349,2,214.65,0,At-Risk
16412,54,1,1,151.83,3,New
16413,57,1,1,262.2,3,New
16414,22,258,2,126.25,0,At-Risk
16415,44,1,1,210.35,3,New
16416,27,29,3,1051.4,2,Loyal
16418,45,181,3,675.27,2,Loyal
16419,113,199,6,972.23,2,Loyal
16422,17,351,51,34684.4,1,VIP
16423,25,1,1,346.12,0,At-Risk
16424,191,1,1,133.56,3,New
16425,302,1,1,302.7,3,New
16426,2,273,10,1908.25,1,VIP
16427,263,21,2,241.06,3,New
16429,106,1,1,284.55,3,New
16430,57,1,1,300.85,3,New
16431,213,84,3,642.81,3,New
16432,64,1,1,287.4,3,New
16433,28,1,1,184.26,0,At-Risk
16434,29,270,7,1522.25,2,Loyal
16438,6,76,5,798.35,0,At-Risk
16440,8,206,5,3640.67,1,VIP
16441,67,224,2,381.2,3,New
16442,2,359,3,616.79,0,At-Risk
16444,46,218,4,654.67,2,Loyal
16445,34,1,1,230.51,0,At-Risk
16446,1,204,2,168472.5,1,VIP
16447,136,1,1,259.01,3,New
16448,198,1,1,188.89000000000001,3,New
16449,198,82,2,707.69,3,New
16450,150,1,1,311.92,3,New
16451,88,1,1,266.97,3,New
16454,45,19,2,6.9,3,New
16455,64,307,7,1841.18,2,Loyal
16456,99,273,5,2158.37,2,Loyal
16457,218,1,1,208.36,3,New
16458,3,357,18,3482.7400000000002,1,VIP
16460,28,53,3,814.72,2,Loyal
16461,178,1,1,151.42,3,New
16462,74,210,3,136.0,3,New
16463,21,182,4,1422.4,2,Loyal
16464,20,122,3,1314.68,2,Loyal
16466,34,258,7,1603.46,2,Loyal
16468,74,1,1,74.9,3,New
16469,24,222,4,650.43,2,Loyal
16470,52,307,4,762.39,2,Loyal
16471,275,1,1,223.95000000000002,3,New
16473,165,171,3,316.11,3,New
16474,7,137,7,1871.5,1,VIP
16475,88,185,4,544.3,2,Loyal
16477,64,307,7,2494.46,2,Loyal
16478,25,40,3,331.0,0,At-Risk
16479,10,1,2,300.83,0,At-Risk
16480,76,1,1,769.29,3,New
16482,16,1,1,220.62,0,At-Risk
16483,192,1,1,139.35,3,New
16484,174,17,2,404.3,3,New
16485,77,1,1,363.65,3,New
16488,33,115,3,498.8,0,At-Risk
16491,47,1,1,731.5,0,At-Risk
16493,80,250,4,1351.63,2,Loyal
16494,297,1,1,826.53,3,New
16495,3,272,3,684.41,0,At-Risk
16496,9,308,3,1599.52,0,At-Risk
16497,50,283,6,2965.69,2,Loyal
16498,161,1,2,100.97,3,New
16499,360,4,2,365.45,3,New
16500,5,326,6,400.86,0,At-Risk
16503,107,253,4,1431.93,2,Loyal
16504,25,1,1,484.38,0,At-Risk
16505,32,1,1,777.6,0,At-Risk
16506,20,20,2,90.30000000000001,0,At-Risk
16509,297,1,1,363.7,3,New
16510,372,1,1,248.1,3,New
16511,22,244,3,950.26,2,Loyal
16513,5,38,4,874.59,0,At-Risk
16515,52,259,5,1627.13,2,Loyal
16516,30,1,1,101.69999999999999,0,At-Risk
16517,277,1,1,162.7,3,New
16518,61,222,2,484.32,3,New
16519,25,340,2,215.07999999999998,0,At-Risk
16520,186,179,3,1046.57,2,Loyal
16523,2,313,21,9418.470000000001,1,VIP
16525,2,364,26,13027.45,1,VIP
16526,172,1,1,290.36,3,New
16527,81,1,1,228.06,3,New
16528,4,1,1,244.41,0,At-Risk
16529,190,1,1,455.25,3,New
16531,22,338,7,1244.59,2,Loyal
16532,18,320,3,6748.8,2,Loyal
16533,19,48,3,1095.56,2,Loyal
16535,5,1,1,593.75,0,At-Risk
16536,110,1,1,548.97,3,New
16539,3,370,4,1388.81,0,At-Risk
16542,54,1,1,119.62,3,New
16545,165,1,1,339.3,3,New
16546,291,81,2,787.15,3,New
16549,10,324,10,4154.64,1,VIP
16550,109,259,5,2298.97,2,Loyal
16551,96,240,3,922.12,2,Loyal
16552,243,130,2,379.73,3,New
16553,163,197,12,5719.82,2,Loyal
16554,42,289,3,837.1,2,Loyal
16555,35,74,2,285.89,0,At-Risk
16556,67,293,7,3313.79,2,Loyal
16557,24,113,2,281.85,0,At-Risk
16558,1,365,20,8338.49,1,VIP
16560,27,331,2,841.41,0,At-Risk
16561,6,54,2,511.12,0,At-Risk
16563,54,1,1,1077.74,2,Loyal
16565,364,1,1,173.7,3,New
16566,15,277,5,614.66,0,At-Risk
16567,194,142,2,865.6,3,New
16569,3,1,1,124.2,0,At-Risk
16570,15,296,10,3738.4,1,VIP
16571,27,255,3,1421.69,2,Loyal
16572,127,148,3,1009.6,2,Loyal
16573,85,205,2,663.61,3,New
16574,71,1,1,451.44,3,New
16581,183,1,1,105.84,3,New
16582,113,1,1,313.62,3,New
16583,374,1,1,233.45,3,New
16584,80,174,2,936.08,2,Loyal
16586,249,1,1,463.95,3,New
16587,232,1,1,225.15,3,New
16589,71,90,3,459.24,2,Loyal
16591,69,1,1,213.5,3,New
16592,4,283,16,4113.68,1,VIP
16593,51,277,3,330.03,0,At-Risk
16594,75,1,1,181.09,3,New
16595,61,1,1,360.16,3,New
16596,16,350,2,250.15,0,At-Risk
16597,4,1,1,90.04,0,At-Risk
16598,286,1,1,145.04999999999998,3,New
16600,4,334,6,813.52,0,At-Risk
16601,41,1,1,244.79999999999998,3,New
16602,36,1,1,528.08,0,At-Risk
16603,75,16,2,482.47,3,New
16607,18,341,14,3347.71,1,VIP
16609,15,237,7,5493.46,1,VIP
16610,219,1,1,75.66,3,New
16611,186,1,1,129.49,3,New
16612,33,278,4,1187.66,2,Loyal
16613,70,1,1,618.59,3,New
16614,183,1,1,506.19,3,New
16616,15,142,2,500.42,0,At-Risk
16617,236,1,1,151.85,3,New
16618,31,291,5,2647.59,2,Loyal
16619,264,1,1,226.21,3,New
16620,4,257,2,178.96,0,At-Risk
16621,52,226,4,813.48,2,Loyal
16623,246,1,1,129.45,3,New
16624,81,116,2,810.5699999999999,2,Loyal
16625,275,1,1,333.08,3,New
16626,1,265,17,4413.1,1,VIP
16627,79,1,1,322.8,3,New
16628,30,205,5,2188.05,2,Loyal
16629,74,22,2,417.73,3,New
16633,17,216,6,2883.1,1,VIP
16634,223,149,2,217.9,3,New
16637,32,193,4,1154.47,2,Loyal
16638,23,346,10,1680.72,1,VIP
16639,31,204,3,1257.51,2,Loyal
16641,106,1,1,231.10000000000002,3,New
16642,5,202,2,688.33,0,At-Risk
16643,246,1,1,487.51,3,New
16644,178,34,2,833.78,3,New
16647,170,35,2,214.06,3,New
16648,43,1,1,290.65999999999997,3,New
16650,72,1,1,518.42,3,New
16652,59,214,7,6773.97,2,Loyal
16653,16,55,2,1212.66,0,At-Risk
16654,141,227,4,601.27,2,Loyal
16655,18,314,6,3794.52,1,VIP
16656,22,342,15,8625.8,1,VIP
16657,10,244,4,933.62,0,At-Risk
16658,368,1,1,123.24,3,New
16659,189,1,1,39.12,3,New
16660,16,303,4,1267.6499999999999,2,Loyal
16665,362,1,1,135.39999999999998,3,New
16666,19,1,1,118.98,0,At-Risk
16667,68,216,2,570.13,3,New
16668,15,269,6,306.71999999999997,0,At-Risk
16669,24,54,3,1374.8700000000001,2,Loyal
16670,17,341,11,4095.9,1,VIP
16671,28,136,3,1692.27,2,Loyal
16672,2,264,20,8134.9400000000005,1,VIP
16674,55,43,2,319.61,3,New
16676,34,303,4,1592.1200000000001,2,Loyal
16678,3,280,12,3109.99,1,VIP
16679,366,1,1,129.75,3,New
16680,43,1,1,183.7,3,New
16681,73,180,6,1770.34,2,Loyal
16682,5,183,5,1028.0,0,At-Risk
16684,4,353,28,66653.56,1,VIP
16685,61,1,2,324.24,3,New
16686,47,307,7,3062.83,2,Loyal
16688,1,59,4,1260.86,0,At-Risk
16689,76,6,2,422.59999999999997,3,New
16690,72,129,2,225.57999999999998,3,New
16692,256,32,2,1276.0,2,Loyal
16693,69,203,2,482.01,3,New
16696,135,112,4,657.9000000000001,2,Loyal
16697,241,1,1,112.75,3,New
16698,227,26,2,1998.0,2,Loyal
16700,9,357,13,5076.55,1,VIP
16701,9,352,13,5398.3,1,VIP
16705,1,358,20,14034.99,1,VIP
16706,37,76,3,531.35,0,At-Risk
16708,46,1,1,656.63,0,At-Risk
16709,85,197,5,3029.87,2,Loyal
16710,19,349,10,2483.04,1,VIP
16711,3,354,5,1651.03,1,VIP
16712,9,266,11,3645.43,1,VIP
16713,19,347,15,6923.13,1,VIP
16714,219,98,3,1161.53,2,Loyal
16715,78,1,1,301.71999999999997,3,New
16716,267,44,2,901.2,3,New
16717,24,342,6,3858.38,1,VIP
16718,369,1,1,623.75,3,New
16719,15,353,7,1790.42,1,VIP
16720,26,1,1,155.24,0,At-Risk
16721,262,1,1,292.47,3,New
16722,17,351,13,4730.81,1,VIP
16723,91,16,2,589.15,3,New
16725,302,69,7,781.02,2,Loyal
16726,26,335,5,1382.02,2,Loyal
16727,364,1,1,272.82,3,New
16728,46,218,4,1054.67,2,Loyal
16729,38,203,21,7239.92,1,VIP
16730,52,267,3,743.11,2,Loyal
16732,32,1,1,603.75,0,At-Risk
16734,52,61,3,650.51,2,Loyal
16735,79,255,5,2300.56,2,Loyal
16737,53,1,1,417.59999999999997,3,New
16738,298,1,1,3.75,3,New
16739,177,1,1,323.0,3,New
16742,47,1,1,464.9,3,New
16743,29,329,7,2238.09,2,Loyal
16744,11,161,7,1304.76,1,VIP
16745,87,225,17,7194.3,1,VIP
16746,5,354,18,6697.66,1,VIP
16747,38,30,2,836.06,2,Loyal
16748,18,316,5,1515.9,2,Loyal
16750,45,187,5,623.93,2,Loyal
16751,31,1,1,1764.72,2,Loyal
16752,373,1,1,207.5,3,New
16753,58,1,1,223.92000000000002,3,New
16754,372,1,1,2002.4,3,New
16755,114,201,3,1496.83,2,Loyal
16756,215,1,1,239.4,3,New
16757,319,1,1,106.83000000000001,3,New
16758,65,1,1,369.34000000000003,3,New
16759,8,23,3,789.79,0,At-Risk
16761,97,1,1,316.62,3,New
16762,20,124,3,1501.38,2,Loyal
16763,199,1,1,611.85,3,New
16764,4,139,13,2799.25,1,VIP
16765,294,1,1,34.0,3,New
16766,273,1,2,1145.6,3,New
16767,31,285,11,5580.6,1,VIP
16768,48,224,3,478.09000000000003,2,Loyal
16769,260,1,1,380.39,3,New
16770,58,314,5,770.1,2,Loyal
16771,33,304,5,2246.81,2,Loyal
16773,57,1,1,171.59,3,New
16774,68,110,4,661.52,2,Loyal
16775,10,357,11,1695.66,1,VIP
16776,60,1,1,388.28,3,New
16777,80,176,2,226.35,3,New
16778,74,199,2,245.94,3,New
16779,2,364,22,10629.720000000001,1,VIP
16780,100,158,2,425.19,3,New
16781,372,1,1,311.25,3,New
16782,10,355,13,2279.9,1,VIP
16784,20,1,1,107.6,0,At-Risk
16788,123,131,2,597.48,3,New
16789,8,1,1,80.8,0,At-Risk
16790,4,34,6,1545.6200000000001,1,VIP
16791,29,303,7,1721.78,2,Loyal
16792,282,1,2,110.38000000000001,3,New
16793,57,1,1,243.84,3,New
16794,1,179,10,1222.71,1,VIP
16795,365,1,1,414.88,3,New
16796,89,1,1,305.62,3,New
16800,11,1,1,1201.49,0,At-Risk
16801,163,110,4,1619.73,2,Loyal
16803,65,1,1,332.3,3,New
16804,23,247,3,536.99,0,At-Risk
16805,174,186,2,460.59,3,New
16806,103,135,4,801.49,2,Loyal
16807,143,128,3,1121.59,2,Loyal
16808,99,175,2,288.42,3,New
16809,23,239,5,914.69,2,Loyal
16810,192,1,1,309.54,3,New
16811,5,12,2,547.07,0,At-Risk
16812,361,1,1,479.35,3,New
16813,8,196,10,1692.98,1,VIP
16814,14,355,21,6509.1,1,VIP
16816,103,254,4,417.06,2,Loyal
16817,3,365,9,1604.75,1,VIP
16818,11,194,11,3349.57,1,VIP
16820,96,1,1,497.61,3,New
16823,227,1,1,358.38,3,New
16824,16,148,2,460.64,0,At-Risk
16825,39,147,2,775.1800000000001,2,Loyal
16826,51,1,1,341.7,3,New
16828,93,19,2,128.5,3,New
16829,157,1,1,197.22,3,New
16830,39,1,1,325.91,0,At-Risk
16832,184,33,3,199.15,3,New
16833,1,333,4,1106.53,0,At-Risk
16834,228,1,1,413.46,3,New
16835,128,244,2,180.85,3,New
16836,40,76,2,251.87,0,At-Risk
16837,31,214,11,3170.98,1,VIP
16838,197,90,2,588.85,3,New
16839,9,360,34,16594.35,1,VIP
16841,37,250,6,1869.82,2,Loyal
16842,101,201,3,1264.19,2,Loyal
16843,43,284,16,10196.57,1,VIP
16846,50,1,1,214.32,3,New
16847,43,1,1,193.44,3,New
16848,53,1,1,281.42,3,New
16849,187,1,1,124.57,3,New
16850,334,1,1,332.41,3,New
16851,4,47,3,342.45,0,At-Risk
16852,10,165,2,144.91000000000003,0,At-Risk
16855,24,19,2,328.4,0,At-Risk
16856,15,1,1,35.400000000000006,0,At-Risk
16858,369,1,1,375.69000000000005,3,New
16859,145,116,2,747.81,3,New
16861,60,98,2,173.76,3,New
16863,31,335,2,502.8,0,At-Risk
16866,141,20,3,207.73999999999998,3,New
16869,23,152,4,825.42,2,Loyal
16871,22,248,6,2812.34,2,Loyal
16872,77,107,3,680.02,2,Loyal
16873,5,359,6,7123.62,1,VIP
16875,67,272,5,2095.53,2,Loyal
16877,12,195,6,853.72,2,Loyal
16878,84,1,1,13.3,3,New
16880,31,158,7,1519.08,2,Loyal
16881,67,1,1,432.0,3,New
16882,67,250,3,705.12,2,Loyal
16883,187,184,2,276.73,3,New
16884,38,1,2,429.84000000000003,0,At-Risk
16885,15,341,3,471.51,0,At-Risk
16887,35,1,1,194.88,0,At-Risk
16889,195,142,3,1578.67,2,Loyal
16891,2,369,5,809.7,0,At-Risk
16892,1,182,5,525.54,0,At-Risk
16893,367,1,1,145.93,3,New
16895,65,1,1,219.14,3,New
16897,299,14,2,289.78,3,New
16898,26,342,3,508.81,0,At-Risk
16899,8,352,6,1281.56,1,VIP
16900,17,46,3,887.11,0,At-Risk
16902,116,1,1,1706.88,2,Loyal
16903,29,1,1,373.24,0,At-Risk
16904,4,362,16,3754.27,1,VIP
16905,5,366,7,3102.43,1,VIP
16906,82,166,4,579.77,2,Loyal
16907,29,336,5,981.65,2,Loyal
16909,72,1,1,379.14,3,New
16910,4,86,8,1510.06,1,VIP
16912,29,294,11,2575.38,1,VIP
16913,290,1,1,113.44,3,New
16914,36,1,1,208.46,0,At-Risk
16915,9,274,6,621.6800000000001,0,At-Risk
16916,24,348,2,576.26,0,At-Risk
16917,277,1,1,391.52,3,New
16918,50,267,6,1068.82,2,Loyal
16919,156,212,11,2596.45,2,Loyal
16921,61,1,1,169.79,3,New
16923,12,350,19,7247.61,1,VIP
16924,21,62,3,846.75,0,At-Risk
16926,371,1,1,230.25,3,New
16927,116,245,3,543.05,2,Loyal
16928,80,292,17,2847.6,1,VIP
16929,4,151,7,1295.39,1,VIP
16930,26,42,3,380.55,0,At-Risk
16931,5,364,21,4604.22,1,VIP
16932,53,1,1,161.94,3,New
16933,1,237,2,563.23,0,At-Risk
16934,55,1,2,950.9300000000001,2,Loyal
16936,26,1,1,262.68,0,At-Risk
16938,9,300,4,2736.38,1,VIP
16940,52,237,3,3049.88,2,Loyal
16942,13,215,9,1920.59,1,VIP
16943,212,106,3,816.73,2,Loyal
16945,22,336,19,4345.5,1,VIP
16947,236,1,1,406.48,3,New
16948,139,187,3,435.02,3,New
16949,4,312,6,1286.27,1,VIP
16950,57,310,3,1178.56,2,Loyal
16951,135,169,3,1277.75,2,Loyal
16952,109,1,2,167.61,3,New
16953,30,1,1,20.8,3,New
16954,1,358,9,2085.08,1,VIP
16955,185,188,4,518.67,2,Loyal
16956,18,1,1,308.74,0,At-Risk
16957,239,42,2,416.64,3,New
16959,87,1,1,117.35000000000001,3,New
16960,39,213,3,507.05,0,At-Risk
16961,116,1,1,234.17,3,New
16963,187,1,1,110.55000000000001,3,New
16965,227,1,1,201.19,3,New
16966,8,231,7,2154.97,1,VIP
16967,189,1,1,319.02,3,New
16968,4,103,2,439.43,0,At-Risk
16969,39,152,3,650.41,2,Loyal
16971,38,1,1,357.21,0,At-Risk
16976,267,1,1,251.51999999999998,3,New
16978,78,1,1,344.33,3,New
16979,4,294,6,1852.0,1,VIP
16980,255,36,2,1078.96,3,New
16982,61,1,1,384.06,3,New
16983,13,356,7,1931.25,1,VIP
16984,88,41,2,4481.35,2,Loyal
16985,17,341,10,5464.12,1,VIP
16986,30,1,2,1873.2,2,Loyal
16987,3,202,7,1625.05,1,VIP
16988,5,1,1,126.12,0,At-Risk
16989,7,143,6,1133.25,1,VIP
16990,219,1,1,179.0,3,New
16992,11,274,5,1614.31,2,Loyal
16996,30,323,6,1456.96,2,Loyal
16997,288,37,3,702.0,3,New
16998,150,154,4,295.0,3,New
16999,23,50,2,484.82,0,At-Risk
17001,1,358,11,3989.57,1,VIP
17002,86,205,3,1493.73,2,Loyal
17004,46,46,2,1412.94,2,Loyal
17006,5,70,4,781.78,0,At-Risk
17007,51,306,6,889.9300000000001,2,Loyal
17010,18,1,1,195.36,0,At-Risk
17011,30,1,1,270.9,0,At-Risk
17014,8,58,3,586.33,0,At-Risk
17015,29,156,3,1842.56,2,Loyal
17017,3,369,20,8694.26,1,VIP
17018,41,285,2,920.1,2,Loyal
17019,11,357,4,1272.61,0,At-Risk
17022,31,1,1,71.0,3,New
17024,45,112,3,95.85,3,New
17025,61,312,3,357.77,3,New
17026,185,184,2,154.82999999999998,3,New
17027,79,238,6,890.29,2,Loyal
17029,111,126,2,716.0,3,New
17030,64,1,1,146.87,3,New
17031,12,143,2,380.35,0,At-Risk
17033,86,273,3,1030.14,2,Loyal
17034,16,271,3,745.52,0,At-Risk
17035,246,65,2,433.53000000000003,3,New
17037,88,1,1,1267.32,3,New
17038,30,1,1,112.4,0,At-Risk
17040,138,1,1,449.73,3,New
17041,27,333,3,1081.57,2,Loyal
17042,3,244,5,1044.3799999999999,0,At-Risk
17043,32,234,4,1735.18,2,Loyal
17044,25,1,1,948.48,0,At-Risk
17045,113,134,3,339.44,3,New
17046,157,1,1,642.02,3,New
17047,85,119,3,1100.9,2,Loyal
17048,118,213,3,925.35,2,Loyal
17049,3,273,9,5659.9800000000005,1,VIP
17050,96,203,6,3228.84,2,Loyal
17051,194,1,1,247.14000000000001,3,New
17052,28,1,1,413.75,0,At-Risk
17053,131,1,1,498.48,3,New
17054,28,216,5,1356.33,2,Loyal
17058,82,158,3,1179.89,2,Loyal
17059,30,339,5,3095.04,2,Loyal
17060,266,1,1,234.24,3,New
17061,74,158,11,5232.2300000000005,1,VIP
17062,314,55,4,538.37,3,New
17063,21,268,7,1461.14,2,Loyal
17064,59,268,3,859.35,2,Loyal
17068,12,355,21,4552.14,1,VIP
17069,28,345,9,2709.7000000000003,1,VIP
17070,114,1,1,312.14,3,New
17071,28,281,9,2429.03,1,VIP
17073,18,91,4,1446.09,2,Loyal
17075,18,299,4,834.12,2,Loyal
17076,36,328,3,841.0799999999999,2,Loyal
17078,36,1,2,378.2,0,At-Risk
17079,78,1,1,118.80000000000001,3,New
17080,22,247,2,287.62,0,At-Risk
17081,25,20,2,290.16,0,At-Risk
17082,33,285,2,2003.85,2,Loyal
17083,109,194,3,1405.78,2,Loyal
17084,35,1,2,2949.75,2,Loyal
17085,123,239,5,1566.65,2,Loyal
17086,7,56,6,2050.08,1,VIP
17088,28,225,4,1991.01,2,Loyal
17090,4,349,7,2043.95,1,VIP
17091,3,365,9,3827.76,1,VIP
17092,50,227,4,1777.78,2,Loyal
17094,322,1,1,302.0,3,New
17095,23,312,3,1324.16,2,Loyal
17096,15,246,4,1022.13,2,Loyal
17097,2,363,8,954.42,1,VIP
17100,18,1,2,971.74,0,At-Risk
17101,10,167,4,1621.73,2,Loyal
17102,262,1,1,25.5,3,New
17105,159,147,2,665.78,3,New
17107,33,244,6,10815.43,1,VIP
17109,29,203,6,885.04,2,Loyal
17110,165,1,1,163.29999999999998,3,New
17111,47,1,1,248.61,3,New
17114,6,329,8,808.62,1,VIP
17115,8,224,3,837.5,0,At-Risk
17117,288,1,1,116.19999999999999,3,New
17118,318,1,1,157.02,3,New
17119,3,56,2,606.91,0,At-Risk
17120,233,1,1,307.46,3,New
17122,119,1,1,138.32,3,New
17123,162,1,1,345.29999999999995,3,New
17124,185,1,1,298.89,3,New
17125,50,1,1,259.35,3,New
17126,152,210,5,1004.75,2,Loyal
17128,335,1,1,157.09,3,New
17131,5,70,5,2463.17,1,VIP
17133,16,250,7,4892.240000000001,1,VIP
17134,107,157,2,425.0,3,New
17135,16,355,7,1139.73,2,Loyal
17138,276,1,1,380.5,3,New
17139,16,273,12,10668.47,1,VIP
17140,247,1,1,465.32,3,New
17142,239,1,1,579.0,3,New
17144,1,83,2,984.57,0,At-Risk
17146,106,253,3,749.78,2,Loyal
17147,23,289,4,1714.59,2,Loyal
17148,52,1,1,124.88,3,New
17152,195,68,3,1689.5,2,Loyal
17153,24,1,1,213.78,0,At-Risk
17154,75,1,1,329.34,3,New
17155,18,160,2,251.70000000000002,0,At-Risk
17157,8,168,2,319.0,0,At-Risk
17158,32,328,3,1266.97,2,Loyal
17159,22,150,3,1538.88,2,Loyal
17160,31,210,6,3518.03,2,Loyal
17162,29,276,10,1715.46,1,VIP
17163,22,56,2,293.1,0,At-Risk
17164,33,240,7,2467.35,2,Loyal
17165,284,1,1,158.68,3,New
17166,39,165,2,206.34,0,At-Risk
17169,58,125,2,835.78,2,Loyal
17171,289,1,1,224.91,3,New
